soccerway_pk,Nombre,Apellidos,Nombre Jugador,Nacionalidad,Fecha de nacimiento,Edad,País de nacimiento,Posición,Altura,Peso,Pie,Equipo,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,Posicion Secundaria,Link Jugador,Valor de Mercado,Agente,Fichado,Contrato Hasta,ELO,Ritmo,Tiro,Pase,Regate,Defensa,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos
patricio_andres_romero_fernandez_chile_25_mayo_2005,Patricio Andrés,Romero Fernández,Patricio Andrés Romero Fernández,Chile,2005-05-25 00:00:00,19.0,Chile,Delantero,Sin información,Sin información,Izquierdo,Cobreloa,2025,https://el.soccerway.com/players/patricio-andres-romero-fernandez/897301/,2025,Cobreloa,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Cobreloa,Primera División de Chile,575.0,12.0,12.0,0.0,12.0,11.0,0.0,1.0,0.0,0.0,Lateral izquierdo,https://www.transfermarkt.es/patricio-romero/profil/spieler/1229030,100 mil €,Revival Football,01/01/2024,31/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
hugo_alejandro_rojo_hidalgo_chile_03_junio_2001,Hugo Alejandro,Rojo Hidalgo,Hugo Alejandro Rojo Hidalgo,Chile,2001-06-03 00:00:00,23.0,Chile,Defensa,Sin información,Sin información,Sin información,Cobreloa,2025,https://el.soccerway.com/players/hugo-rojo/823351/,2025,Cobreloa,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,San Marcos,Primera B de Chile,1050.0,17.0,11.0,6.0,3.0,12.0,0.0,3.0,0.0,0.0,Lateral izquierdo,https://www.transfermarkt.es/hugo-rojo/profil/spieler/994796,200 mil €,Vis10n Futbol,01/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
bastian_antonio_alarcon_flores_chile_05_septiembre_2004,Bastián Antonio,Alarcón Flores,Bastián Antonio Alarcón Flores,Chile,2004-09-05 00:00:00,20.0,Chile,Centrocampista,Sin información,Sin información,Sin información,Cobreloa,2025,https://el.soccerway.com/players/bastian-antonio-alarcon-flores/1021145/,2025,Cobreloa,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
javier_ignacio_melendez_perez_chile_28_febrero_2002,Javier Ignacio,Meléndez Pérez,Javier Ignacio Meléndez Pérez,Chile,2002-02-28 00:00:00,22.0,Chile,Centrocampista,Sin información,Sin información,Sin información,Cobreloa,2025,https://el.soccerway.com/players/javier-melendez/717583/,2025,Cobreloa,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Cobreloa,Primera División de Chile,53.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,Pivote,https://www.transfermarkt.es/javier-melendez/profil/spieler/899942,75 mil €,Vis10n Futbol,01/01/2023,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
maximiliano_eduardo_vargas_soto_chile_09_mayo_2005,Maximiliano Eduardo,Vargas Soto,Maximiliano Eduardo Vargas Soto,Chile,2005-05-09 00:00:00,19.0,Chile,Centrocampista,175 cm,Sin información,Izquierdo,Cobreloa,2025,https://el.soccerway.com/players/maximiliano-eduardo-vargas-soto/973048/,2025,Cobreloa,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
luis_francisco_garcia_varas_chile_09_febrero_1996,Luis Francisco,García Varas,Luis Francisco García Varas,Chile,1996-02-09 00:00:00,29.0,Chile,Defensa,175 cm,70 kg,Sin información,Cobreloa,2025,https://el.soccerway.com/players/luis-francisco-garcia-varas/408488/,2025,Cobreloa,Primera B de Chile,19,1,0,1,0,1,0,0,0,0,2024,Cobreloa,Primera División de Chile,1868.0,25.0,21.0,4.0,4.0,8.0,2.0,2.0,0.0,0.0,Defensa central,https://www.transfermarkt.es/luis-garcia/profil/spieler/388689,225 mil €,Talento Deportivo,01/01/2023,31/12/2025,57,67,48,54,59,62,0,0,0,0,0,0,0
tobias_nahuel_figueroa_argentina_04_febrero_1992,Tobías Nahuel,Figueroa,Tobías Nahuel Figueroa,Argentina,1992-02-04 00:00:00,33.0,Argentina,Delantero,191 cm,91 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/tobias-figueroa/179953/,2025,Deportes Antofagasta,Primera B de Chile,32,1,0,1,0,1,0,1,0,0,2024,Copiapó,Primera División de Chile,1000.0,24.0,9.0,15.0,6.0,15.0,4.0,3.0,0.0,1.0,Delantero centro,https://www.transfermarkt.es/tobias-figueroa/profil/spieler/132693,175 mil €,TMIBG,24/01/2019,31/12/2025,51,43,55,43,48,34,0,0,0,0,0,0,0
andres_souper_de_la_cruz_chile_06_mayo_1999,Andrés,Souper De La Cruz,Andrés Souper De La Cruz,Chile,1999-05-06 00:00:00,25.0,Estados Unidos,Centrocampista,175 cm,66 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/andres-souper/527876/,2025,Deportes Antofagasta,Primera B de Chile,90,1,1,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,1296.0,24.0,16.0,8.0,15.0,9.0,2.0,3.0,0.0,0.0,Mediocentro,https://www.transfermarkt.es/andres-souper/profil/spieler/512874,250 mil €,ALTIUS,01/01/2021,31/12/2025,55,0,0,0,0,0,0,0,0,0,0,0,0
cristobal_alexandro_marin_pizarro_chile_09_febrero_2004,Cristóbal Alexandro,Marín Pizarro,Cristóbal Alexandro Marín Pizarro,Chile,2004-02-09 00:00:00,21.0,Chile,Portero,186 cm,84 kg,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/cristobal-marin/893437/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,Portero,https://www.transfermarkt.es/cristobal-marin/profil/spieler/1108455,25 mil €,Desconocido,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0
zacarias_nicolas_abu_habda_palestina_20_julio_2005,Zacarías Nicolás,Abu Habda,Zacarías Nicolás Abu Habda,Palestina,2005-07-20 00:00:00,19.0,Chile,Defensa,177 cm,Sin información,Izquierdo,Deportes Antofagasta,2025,https://el.soccerway.com/players/zacarias-nicolas-abu-habda/953827/,2025,Deportes Antofagasta,Primera B de Chile,58,1,1,0,1,0,0,0,0,0,2024,Deportes Limache,Primera B de Chile,348.0,8.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
felipe_javier_andres_alvarez_romero_argentina_19_noviembre_2004,Felipe Javier Andrés,Álvarez Romero,Felipe Javier Andrés Álvarez Romero,Argentina,2004-11-19 00:00:00,20.0,Argentina,Delantero,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/felipe-alvarez/902999/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,1,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,361.0,13.0,2.0,11.0,2.0,16.0,3.0,0.0,0.0,0.0,Delantero centro,https://www.transfermarkt.es/felipe-alvarez/profil/spieler/1129280,150 mil €,Desconocido,01/01/2024,31/12/2027,38,0,0,0,0,0,0,0,0,0,0,0,0
jose_daniel_bandez_salazar_venezuela_10_octubre_1999,José Daniel,Bandez Salazar,José Daniel Bandez Salazar,Venezuela,1999-10-10 00:00:00,25.0,Venezuela,Delantero,168 cm,61 kg,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/jose-bandez/433940/,2025,Deportes Antofagasta,Primera B de Chile,64,1,0,1,0,1,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,1364.0,28.0,16.0,12.0,16.0,12.0,5.0,3.0,0.0,0.0,Mediapunta,https://www.transfermarkt.es/jose-bandez/profil/spieler/427684,275 mil €,Desconocido,10/01/2023,31/12/2025,57,0,0,0,0,0,0,0,0,0,0,0,0
matias_nicolas_fredes_ibarra_chile_23_enero_2003,Matías Nicolás,Fredes Ibarra,Matías Nicolás Fredes Ibarra,Chile,2003-01-23 00:00:00,22.0,Chile,Delantero,169 cm,62 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/matias-fredes/729319/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Lautaro de Buin,Segunda División de Chile,136.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel_patricio_oyarzun_cortes_chile_14_enero_2005,Daniel Patricio,Oyarzún Cortés,Daniel Patricio Oyarzún Cortés,Chile,2005-01-14 00:00:00,20.0,Chile,Delantero,180 cm,78 kg,Izquierdo,Deportes Antofagasta,2025,https://el.soccerway.com/players/daniel-oyarzun/968688/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,95.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
maykol_antonio_sanchez_arancibia_chile_29_mayo_2002,Maykol Antonio,Sánchez Arancibia,Maykol Antonio Sánchez Arancibia,Chile,2002-05-29 00:00:00,22.0,Chile,Delantero,174 cm,65 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/maykol-antonio-sanchez-arancibia/694424/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Lautaro de Buin,Segunda División de Chile,218.0,7.0,2.0,5.0,1.0,5.0,0.0,1.0,1.0,1.0,Extremo derecho,https://www.transfermarkt.es/maykol-sanchez/profil/spieler/738440,Sin valor,Andes SM,01/01/2022,-,0,0,0,0,0,0,0,0,0,0,0,0,0
byron_rodrigo_nieto_salinas_chile_03_febrero_1998,Byron Rodrigo,Nieto Salinas,Byron Rodrigo Nieto Salinas,Chile,1998-02-03 00:00:00,27.0,Chile,Defensa,182 cm,76 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/byron-nieto/493597/,2025,Deportes Antofagasta,Primera B de Chile,90,1,1,0,0,0,0,0,0,0,2024,Copiapó,Primera División de Chile,1799.0,23.0,21.0,2.0,11.0,3.0,0.0,2.0,0.0,0.0,Interior derecho,https://www.transfermarkt.es/byron-nieto/profil/spieler/560148,350 mil €,TRDS,13/01/2019,31/12/2025,60,0,0,0,0,0,0,0,0,0,0,0,0
rodrigo_alonso_astorga_reyes_chile_05_marzo_2004,Rodrigo Alonso,Astorga Reyes,Rodrigo Alonso Astorga Reyes,Chile,2004-03-05 00:00:00,20.0,Chile,Centrocampista,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/rodrigo-astorga-/845893/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,1,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,710.0,10.0,8.0,2.0,2.0,12.0,0.0,3.0,0.0,0.0,Lateral derecho,https://www.transfermarkt.es/rodrigo-astorga/profil/spieler/1039588,175 mil €,AIM fútbol,01/07/2022,31/12/2026,43,0,0,0,0,0,0,0,0,0,0,0,0
felipe_antonio_baez_lazo_chile_27_diciembre_1990,Felipe Antonio,Báez Lazo,Felipe Antonio Báez Lazo,Chile,1990-12-27 00:00:00,34.0,Chile,Delantero,178 cm,Sin información,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/felipe-baez-lazo/328274/,2025,Deportes Antofagasta,Primera B de Chile,90,1,1,0,0,0,0,0,0,0,2024,San Marcos,Primera B de Chile,1250.0,19.0,14.0,5.0,7.0,5.0,0.0,3.0,0.0,1.0,Pivote,https://www.transfermarkt.es/felipe-baez/profil/spieler/843072,100 mil €,FC Players,07/01/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
juan_pablo_cisternas_sandoval_chile_25_septiembre_2002,Juan Pablo,Cisternas Sandoval,Juan Pablo Cisternas Sandoval,Chile,2002-09-25 00:00:00,22.0,Chile,Portero,185 cm,82 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/juan-cisternas/504934/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,1,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,450.0,5.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
richard_nicolas_paredes_moraga_chile_04_diciembre_1997,Richard Nicolás,Paredes Moraga,Richard Nicolás Paredes Moraga,Chile,1997-12-04 00:00:00,27.0,Chile,Delantero,178 cm,74 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/richard-paredes/402025/,2025,Deportes Antofagasta,Primera B de Chile,32,1,0,1,0,1,0,1,0,0,2024,Santiago Morning,Primera B de Chile,1277.0,15.0,15.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,Extremo izquierdo,https://www.transfermarkt.es/richard-paredes/profil/spieler/376543,300 mil €,Vibra Futbol,03/02/2025,31/12/2025,55,69,44,43,63,30,0,0,0,0,0,0,0
adrian_ignacio_cuadra_cabrera_chile_23_octubre_1997,Adrián Ignacio,Cuadra Cabrera,Adrián Ignacio Cuadra Cabrera,Chile,1997-10-23 00:00:00,27.0,Chile,Centrocampista,171 cm,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/adrian-cuadra/428501/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,2148.0,26.0,24.0,2.0,5.0,2.0,3.0,5.0,0.0,0.0,Pivote,https://www.transfermarkt.es/adrian-cuadra/profil/spieler/413189,400 mil €,Ikons,26/10/2020,31/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
christian_daniel_bravo_araneda_chile_01_octubre_1993,Christian Daniel,Bravo Araneda,Christian Daniel Bravo Araneda,Chile,1993-10-01 00:00:00,31.0,Chile,Centrocampista,170 cm,74 kg,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/christian-daniel-bravo-araneda/185321/,2025,Deportes Antofagasta,Primera B de Chile,26,1,1,0,1,0,0,0,0,0,2024,Cobreloa,Primera División de Chile,1258.0,22.0,15.0,7.0,9.0,9.0,1.0,6.0,0.0,2.0,Extremo izquierdo,https://www.transfermarkt.es/christian-bravo/profil/spieler/189735,200 mil €,FBH,15/01/2025,31/12/2025,55,81,65,55,74,38,0,0,0,0,0,0,0
sergio_matias_hinojosa_zepeda_chile_07_noviembre_2004,Sergio Matías,Hinojosa Zepeda,Sergio Matías Hinojosa Zepeda,Chile,2004-11-07 00:00:00,20.0,Chile,Centrocampista,170 cm,65 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/sergio-matias-hinojosa-zepeda/897305/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,108.0,4.0,1.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
brayams_marcelo_viveros_alvarado_chile_03_febrero_1992,Brayams Marcelo,Viveros Alvarado,Brayams Marcelo Viveros Alvarado,Chile,1992-02-03 00:00:00,33.0,Chile,Defensa,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/brayams-viveros/214646/,2025,Deportes Antofagasta,Primera B de Chile,87,1,1,0,1,0,0,0,0,0,2024,San Marcos,Primera B de Chile,2429.0,27.0,27.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,Lateral izquierdo,https://www.transfermarkt.es/brayams-viveros/profil/spieler/271218,175 mil €,LBD,07/01/2025,31/12/2025,59,64,27,37,46,56,0,0,0,0,0,0,0
manuel_gerardo_maluenda_jimenez_chile_21_diciembre_2002,Manuel Gerardo,Maluenda Jiménez,Manuel Gerardo Maluenda Jiménez,Chile,2002-12-21 00:00:00,22.0,Suecia,Defensa,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/manuel-gerardo-maluenda-jimenez/897306/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,916.0,21.0,6.0,15.0,3.0,18.0,1.0,1.0,0.0,0.0,Interior derecho,https://www.transfermarkt.es/manuel-maluenda/profil/spieler/974174,200 mil €,Desconocido,04/03/2023,31/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas_berardo_argentina_26_julio_1990,Nicolás,Berardo,Nicolás Berardo,Argentina,1990-07-26 00:00:00,34.0,Argentina,Defensa,182 cm,76 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/nicolas-berardo/80332/,2025,Deportes Antofagasta,Primera B de Chile,90,1,1,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,2480.0,28.0,28.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,61,69,48,62,63,66,0,0,0,0,0,0,0
fernando_javier_hurtado_perez_chile_05_abril_1983,Fernando Javier,Hurtado Pérez,Fernando Javier Hurtado Pérez,Chile,1983-04-05 00:00:00,41.0,Chile,Portero,188 cm,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/fernando-javier-hurtado/21900/,2025,Deportes Antofagasta,Primera B de Chile,90,1,1,0,0,0,0,0,0,0,2024,Santiago Wanderers,Primera B de Chile,567.0,7.0,6.0,1.0,0.0,16.0,0.0,3.0,0.0,0.0,Portero,https://www.transfermarkt.es/fernando-hurtado/profil/spieler/89712,10 mil €,Desconocido,01/01/2025,31/12/2025,50,72,64,66,62,65,0,0,0,0,0,0,0
franko_antonio_siegler_diaz_chile_03_diciembre_2005,Franko Antonio,Siegler Díaz,Franko Antonio Siegler Díaz,Chile,2005-12-03 00:00:00,19.0,Chile,Defensa,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/franko-antonio-siegler-diaz/953510/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,308.0,6.0,5.0,1.0,5.0,6.0,0.0,2.0,0.0,0.0,Lateral derecho,https://www.transfermarkt.es/franko-siegler/profil/spieler/1241479,100 mil €,Desconocido,01/01/2024,-,0,0,0,0,0,0,0,0,0,0,0,0,0
matias_gabriel_contreras_argentina_18_noviembre_1994,Matías Gabriel,Contreras,Matías Gabriel Contreras,Argentina,1994-11-18 00:00:00,30.0,Argentina,Defensa,178 cm,Sin información,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/matias-gabriel-contreras/351385/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Defensores Unidos,Primera Nacional (Segunda División de Argentina),1446.0,19.0,16.0,3.0,1.0,15.0,0.0,4.0,0.0,0.0,Lateral derecho,https://www.transfermarkt.es/matias-contreras/profil/spieler/333774,50 mil €,LNBSoccer,03/02/2025,31/12/2025,52,0,0,0,0,0,0,0,0,0,0,0,0
manuel_lopez_argentina_30_noviembre_1995,Manuel,López,Manuel López,Argentina,1995-11-30 00:00:00,29.0,Argentina,Delantero,192 cm,89 kg,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/manuel-lopez/296994/,2025,Deportes Antofagasta,Primera B de Chile,58,1,1,0,1,0,0,0,0,0,2024,Ferro Carril Oeste,Primera Nacional (Segunda División de Argentina),205.0,13.0,1.0,12.0,1.0,20.0,0.0,1.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,47,0,0,0,0,0,0,0,0,0,0,0,0
matias_vicente_zamorano_ordenes_chile_08_junio_2006,Matías Vicente,Zamorano Órdenes,Matías Vicente Zamorano Órdenes,Chile,2006-06-08 00:00:00,18.0,Chile,Centrocampista,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/matias-zamorano/1022043/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
cristofer_andres_salas_barriga_chile_23_mayo_2000,Cristofer Andrés,Salas Barriga,Cristofer Andrés Salas Barriga,Chile,2000-05-23 00:00:00,24.0,Chile,Delantero,176 cm,68 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/cristofer-andres-salas-barriga/647731/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,253.0,11.0,2.0,9.0,2.0,14.0,1.0,0.0,0.0,0.0,Extremo derecho,https://www.transfermarkt.es/cristofer-salas/profil/spieler/729082,125 mil €,Ikons,18/03/2021,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
ignacio_andres_jara_vargas_chile_28_enero_1997,Ignacio Andrés,Jara Vargas,Ignacio Andrés Jara Vargas,Chile,1997-01-28 00:00:00,28.0,Chile,Centrocampista,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/ignacio-jara/408463/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Coquimbo Unido,Primera División de Chile,90.0,7.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,Extremo derecho,https://www.transfermarkt.es/ignacio-jara/profil/spieler/438222,175 mil €,Desconocido,08/02/2025,31/12/2025,46,0,0,0,0,0,0,0,0,0,0,0,0
fabian_jorge_manzano_perez_chile_13_enero_1994,Fabián Jorge,Manzano Pérez,Fabián Jorge Manzano Pérez,Chile,1994-01-13 00:00:00,31.0,Chile,Centrocampista,174 cm,62 kg,Derecho,Deportes Antofagasta,2025,https://el.soccerway.com/players/fabian-manzano/181123/,2025,Deportes Antofagasta,Primera B de Chile,90,1,1,0,0,0,0,0,0,0,2024,Copiapó,Primera División de Chile,994.0,16.0,10.0,6.0,2.0,11.0,0.0,2.0,0.0,1.0,Defensa central,https://www.transfermarkt.es/fabian-manzano/profil/spieler/249729,200 mil €,LBD,07/01/2025,31/12/2025,53,67,55,61,66,56,0,0,0,0,0,0,0
cristian_antonio_diaz_ferrada_chile_12_diciembre_2002,Cristián Antonio,Díaz Ferrada,Cristián Antonio Díaz Ferrada,Chile,2002-12-12 00:00:00,22.0,Chile,Centrocampista,183 cm,82 kg,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/cristian-diaz/729324/,2025,Deportes Antofagasta,Primera B de Chile,3,1,0,1,0,1,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,2052.0,26.0,22.0,4.0,1.0,6.0,0.0,7.0,0.0,0.0,Pivote,https://www.transfermarkt.es/cristian-diaz/profil/spieler/953173,225 mil €,AIM fútbol,01/01/2023,31/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
boris_esteban_gonzalez_bravo_chile_09_julio_2004,Boris Esteban,González Bravo,Boris Esteban González Bravo,Chile,2004-07-09 00:00:00,20.0,Chile,Delantero,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/boris-esteban-gonzalez-bravo/953509/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,2024,Deportes Antofagasta,Primera B de Chile,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Extremo derecho,https://www.transfermarkt.es/boris-gonzalez/profil/spieler/1241480,Sin valor,LBD,01/01/2025,-,0,0,0,0,0,0,0,0,0,0,0,0,0
mario_ignacio_larenas_diaz_chile_27_julio_1993,Mario Ignacio,Larenas Díaz,Mario Ignacio Larenas Díaz,Chile,1993-07-27 00:00:00,31.0,Chile,Defensa,174 cm,68 kg,Izquierdo,Deportes Antofagasta,2025,https://el.soccerway.com/players/mario-ignacio-larenas-diaz/238805/,2025,Deportes Antofagasta,Primera B de Chile,90,1,1,0,0,0,0,1,0,0,2024,Deportes Antofagasta,Primera B de Chile,2080.0,27.0,24.0,3.0,7.0,4.0,0.0,3.0,0.0,0.0,Lateral derecho,https://www.transfermarkt.es/mario-larenas/profil/spieler/270782,250 mil €,Desconocido,01/01/2023,31/12/2025,58,66,45,57,61,55,0,0,0,0,0,0,0
bastian_ignacio_barraza_rojas_chile_27_abril_2005,Bastián Ignacio,Barraza Rojas,Bastián Ignacio Barraza Rojas,Chile,2005-04-27 00:00:00,19.0,Chile,Centrocampista,Sin información,Sin información,Sin información,Deportes Antofagasta,2025,https://el.soccerway.com/players/bastian-barraza/1022042/,2025,Deportes Antofagasta,Primera B de Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
odswart_exequiel_canessa_salas_chile_27_octubre_1999,Odswart Exequiel,Canessa Salas,Odswart Exequiel Canessa Salas,Chile,1999-10-27 00:00:00,25.0,Chile,Defensa,Sin información,Sin información,Sin información,Universidad Concepción,2025,https://el.soccerway.com/players/odswart-canessa/825339/,2025,Universidad Concepción,Primera B de Chile,0,0,0,0,0,1,0,0,0,0,2024,Fernández Vial,Segunda División de Chile,975.0,14.0,12.0,2.0,8.0,2.0,0.0,3.0,0.0,1.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
franco_nahuel_benitez_argentina_19_marzo_2002,Franco Nahuel,Benítez,Franco Nahuel Benítez,Argentina,2002-03-19 00:00:00,22.0,Argentina,Delantero,165 cm,62 kg,Sin información,Universidad Concepción,2025,https://el.soccerway.com/players/franco-nahuel-benitez/751629/,2025,Universidad Concepción,Primera B de Chile,12,1,0,1,0,1,0,0,0,0,2024,Brown de Adrogué,Primera Nacional (Segunda División de Argentina),2170.0,34.0,24.0,10.0,14.0,12.0,1.0,0.0,0.0,0.0,Extremo izquierdo,https://www.transfermarkt.es/franco-benitez/profil/spieler/924159,50 mil €,Desconocido,12/02/2025,31/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0
