soccerway_pk,Nombre,Apellidos,Nacionalidad_x,Fecha de nacimiento,Edad_x,País de nacimiento,Posición,Altura,Peso,Pie_x,Equipo_x,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,2019/2020_Temporada,2019/2020_Equipo,2019/2020_Liga,2019/2020_Minutos Jugados,2019/2020_Apariciones,2019/2020_Alineaciones,2019/2020_Entra,2019/2020_Sale,2019/2020_Comenzó de suplente,2019/2020_Gol,2019/2020_Amarilla,2019/2020_Segunda Amarilla,2019/2020_Roja,tmkt_pk,Nombre Jugador,Fecha Nacimiento,Posicion,Posicion Secundaria,Equipo_y,Link Jugador,Valor de Mercado,Nacionalidad_y,Pie_y,Agente,Fichado,Contrato Hasta,besoccer_pk,Nombre completo,Nacionalidad,Edad_y,ELO,birth_date,Ritmo,Tiro,Pase,Regate,Defensa,Fisico,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos,Valoracion Scouting
gonzalo_alejandro_tapia_perez_chile_24_febrero_1996,Gonzalo Alejandro,Tapia Pérez,Chile,1996-02-24,28.0,Chile,Centrocampista,,,,Palestino,2025,https://el.soccerway.com/players/gonzalo-tapia/390249/,2025.0,Palestino,PRD,76,1,1,0,1,0,0,0,0,0,2024,Barnechea,PRB,2333.0,27.0,27.0,0.0,9.0,0.0,21.0,3.0,0.0,0.0,,,,,,,,,,,,,,gonzalo_alejandro_tapia_perez_chile_24_febrero_1996,Gonzalo Alejandro Tapia Pérez,24/02/1996 (28),Delantero centro,Extremo derecho,CD Palestino,https://www.transfermarkt.es/gonzalo-tapia/profil/spieler/736118,650 mil €,Chile,Derecho,Desconocido,01/01/2025,31/12/2027,,,,,,,,,,,,,,,,,,,,Predeterminado
ariel_elias_martinez_arce_chile_10_enero_1994,Ariel Elías,Martínez Arce,Chile,1994-01-10,31.0,Chile,Centrocampista,175 cm,74 kg,,Palestino,2025,https://el.soccerway.com/players/ariel-martinez/235960/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Palestino,PRD,1809.0,27.0,21.0,6.0,11.0,6.0,3.0,6.0,0.0,1.0,,,,,,,,,,,,,,ariel_elias_martinez_arce_chile_10_enero_1994,Ariel Elías Martínez Arce,10/01/1994 (31),Mediocentro,Mediocentro ofensivo,CD Palestino,https://www.transfermarkt.es/ariel-martinez/profil/spieler/378873,400 mil €,Chile,Derecho,Mundo Futuro Chile,11/01/2022,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
matias_alejandro_jimenez_azocar_chile_07_octubre_2006,Matías Alejandro,Jiménez Azócar,Chile,2006-10-07,18.0,Chile,Delantero,177 cm,64 kg,,Palestino,2025,https://el.soccerway.com/players/matias-alejandro-jimenez-azocar/895263/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Palestino,PRD,16.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
joe_axel_abrigo_navarro_chile_22_marzo_1995,Joe Axel,Abrigo Navarro,Chile,1995-03-22,29.0,Chile,Centrocampista,169 cm,58 kg,,Palestino,2025,https://el.soccerway.com/players/joel-abrigo/228985/,2025.0,Palestino,PRD,90,1,1,0,0,0,0,0,0,0,2024,Palestino,PRD,1764.0,29.0,19.0,10.0,15.0,10.0,5.0,6.0,0.0,0.0,,,,,,,,,,,,,,joe_axel_abrigo_navarro_chile_22_marzo_1995,Joe Axel Abrigo Navarro,22/03/1995 (29),Mediocentro ofensivo,Mediocentro,CD Palestino,https://www.transfermarkt.es/joe-abrigo/profil/spieler/491429,700 mil €,Chile,Izquierdo,Mundo Futuro Chile,20/06/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
ivan_ramiro_roman_hurtado_chile_12_julio_2006,Iván Ramiro,Román Hurtado,Chile,2006-07-12,18.0,Chile,Defensa,183 cm,70 kg,Derecho,Palestino,2025,https://el.soccerway.com/players/ivan-roman/890017/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Palestino,PRD,1889.0,24.0,21.0,3.0,1.0,7.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,ivan_ramiro_roman_hurtado_chile_12_julio_2006,Iván Ramiro Román Hurtado,12/07/2006 (18),Defensa central,Defensa central,CD Palestino,https://www.transfermarkt.es/ivan-roman/profil/spieler/1101447,"1,50 mill. €",Chile,Derecho,Next Level Sports,01/01/2024,-,,,,,,,,,,,,,,,,,,,,Predeterminado
dilan_patricio_zuniga_espinoza_chile_26_julio_1996,Dilan Patricio,Zúñiga Espinoza,Chile,1996-07-26,28.0,Chile,Defensa,172 cm,79 kg,Derecho,Palestino,2025,https://el.soccerway.com/players/dylan-zuniga-valenzuela/245740/,2025.0,Palestino,PRD,90,1,1,0,0,0,0,1,0,0,2024,Palestino,PRD,1798.0,22.0,20.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,dilan_patricio_zuniga_espinoza_chile_26_julio_1996,Dilan Patricio Zúñiga Espinoza,26/07/1996 (28),Lateral izquierdo,Lateral derecho,CD Palestino,https://www.transfermarkt.es/dilan-zuniga/profil/spieler/323842,750 mil €,Chile,Derecho,Mundo Futuro Chile,01/01/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
dixon_andres_contreras_salvo_chile_26_abril_2002,Dixon Andrés,Contreras Salvo,Chile,2002-04-26,22.0,Chile,Portero,188 cm,91 kg,,Palestino,2025,https://el.soccerway.com/players/dixon-contreras/685933/,2025.0,Palestino,PRD,0,0,0,0,0,1,0,0,0,0,2024,Palestino,PRD,90.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,dixon_andres_contreras_salvo_chile_26_abril_2002,Dixon Andrés Contreras Salvo,26/04/2002 (22),Portero,Portero,CD Palestino,https://www.transfermarkt.es/dixon-contreras/profil/spieler/847004,25 mil €,Chile,Derecho,Mundo Futuro Chile,01/07/2020,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
cristian_fernando_suarez_figueroa_chile_06_febrero_1987,Cristian Fernando,Suárez Figueroa,Chile,1987-02-06,38.0,Chile,Defensa,179 cm,77 kg,Derecho,Palestino,2025,https://el.soccerway.com/players/cristian-fernando-suarez-figueroa/32545/,2025.0,Palestino,PRD,90,1,1,0,0,0,0,0,0,0,2024,Palestino,PRD,2298.0,27.0,26.0,1.0,0.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,cristian_fernando_suarez_figueroa_chile_06_febrero_1987,Cristian Fernando Suárez Figueroa,06/02/1987 (38),Defensa central,Defensa central,CD Palestino,https://www.transfermarkt.es/cristian-suarez/profil/spieler/64080,50 mil €,Chile,Derecho,Mundo Futuro Chile,19/02/2021,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
benjamin_rodrigo_berrios_reyes_chile_09_marzo_1998,Benjamín Rodrigo,Berríos Reyes,Chile,1998-03-09,26.0,Chile,Centrocampista,168 cm,67 kg,,Everton,2025,https://el.soccerway.com/players/benjamin-berrios/489414/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Everton,PRD,2121.0,25.0,24.0,1.0,6.0,1.0,3.0,4.0,0.0,0.0,,,,,,,,,,,,,,benjamin_rodrigo_berrios_reyes_chile_09_marzo_1998,Benjamín Rodrigo Berríos Reyes,09/03/1998 (26),Mediocentro,Lateral derecho,CD Everton,https://www.transfermarkt.es/benjamin-berrios/profil/spieler/538284,"1,00 mill. €",Chile,Derecho,AIM fútbol,08/01/2020,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
eduardo_thomas_ardiles_munoz_chile_08_agosto_2006,Eduardo Thomas,Ardiles Muñoz,Chile,2006-08-08,18.0,Chile,Delantero,,,,Everton,2025,https://el.soccerway.com/players/eduardo-ardiles/1020826/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
martin_ignacio_guzman_carreno_chile_10_junio_2004,Martín Ignacio,Guzmán Carreño,Chile,2004-06-10,20.0,Chile,Centrocampista,,,,Everton,2025,https://el.soccerway.com/players/martin-guzman/1021792/,2025.0,Everton,PRD,17,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
nicolas_eduardo_baeza_martinez_chile_07_mayo_1997,Nicolás Eduardo,Baeza Martínez,Chile,1997-05-07,27.0,Chile,Centrocampista,178 cm,74 kg,,Everton,2025,https://el.soccerway.com/players/nicolas-baeza/433285/,2025.0,Everton,PRD,90,1,1,0,0,0,1,0,0,0,2024,Everton,PRD,1131.0,18.0,14.0,4.0,10.0,11.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,nicolas_eduardo_baeza_martinez_chile_07_mayo_1997,Nicolás Eduardo Baeza Martínez,07/05/1997 (27),Lateral izquierdo,Interior izquierdo,CD Everton,https://www.transfermarkt.es/nicolas-baeza/profil/spieler/580093,500 mil €,Chile,Izquierdo,UNOSPORTS,01/01/2024,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
isaac_esquenazi_briceno_chile_31_marzo_2004,Isaac,Esquenazi Briceño,Chile,2004-03-31,20.0,Chile,Portero,182 cm,70 kg,,Everton,2025,https://el.soccerway.com/players/isaac-esquenazi-briceno/828588/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Everton,PRD,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,isaac_esquenazi_briceno_chile_31_marzo_2004,Isaac Esquenazi Briceño,31/03/2004 (20),Portero,Portero,CD Everton,https://www.transfermarkt.es/isaac-esquenazi/profil/spieler/1005968,25 mil €,Chile,Derecho,Desconocido,01/01/2024,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
ramiro_gabriel_gonzalez_hernandez_argentina_21_noviembre_1990,Ramiro Gabriel,González Hernández,Argentina,1990-11-21,34.0,Argentina,Defensa,183 cm,82 kg,Derecho,Everton,2025,https://el.soccerway.com/players/ramiro-gonzalez-hernandez/234365/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Colo Colo,PRD,364.0,6.0,4.0,2.0,0.0,11.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,ramiro_gabriel_gonzalez_hernandez_argentina_21_noviembre_1990,Ramiro Gabriel González Hernández,21/11/1990 (34),Defensa central,Defensa central,CD Everton,https://www.transfermarkt.es/ramiro-gonzalez/profil/spieler/439663,200 mil €,Argentina,Derecho,DES,04/01/2025,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
rodrigo_andres_pineiro_silva_uruguay_05_mayo_1999,Rodrigo Andrés,Piñeiro Silva,Uruguay,1999-05-05,25.0,Uruguay,Delantero,175 cm,66 kg,Derecho,Everton,2025,https://el.soccerway.com/players/rodrigo-andres-pineiro-silva/460095/,2025.0,Vélez Sarsfield,LPA,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,rodrigo_andres_pineiro_silva_uruguay_05_mayo_1999,Rodrigo Andrés Piñeiro Silva,05/05/1999 (25),Extremo derecho,Mediapunta,CD Everton,https://www.transfermarkt.es/rodrigo-pineiro/profil/spieler/481272,700 mil €,Uruguay,Derecho,Equipo TMA,31/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
enrique_carlos_serje_orozco_colombia_10_enero_1996,Enrique Carlos,Serje Orozco,Colombia,1996-01-10,29.0,Colombia,Centrocampista,180 cm,72 kg,,Everton,2025,https://el.soccerway.com/players/enrique-carlos-serje-orozco/356395/,2025.0,Everton,PRD,0,1,0,1,0,1,0,0,0,0,2024,Jaguares de Córdoba,PRA,2744.0,36.0,30.0,6.0,10.0,6.0,2.0,8.0,0.0,0.0,,,,,,,,,,,,,,enrique_carlos_serje_orozco_colombia_10_enero_1996,Enrique Carlos Serje Orozco,10/01/1996 (29),Pivote,Mediocentro,CD Everton,https://www.transfermarkt.es/enrique-serje/profil/spieler/456113,300 mil €,Colombia,Derecho,MASPILO,04/02/2025,-,,,,,,,,,,,,,,,,,,,,Predeterminado
juan_antonio_delgado_baeza_chile_05_marzo_1993,Juan Antonio,Delgado Baeza,Chile,1993-03-05,31.0,Chile,Defensa,177 cm,72 kg,Derecho,Everton,2025,https://el.soccerway.com/players/juan-delgado/174302/,2025.0,Everton,PRD,17,1,0,1,0,1,0,0,0,0,2024,Everton,PRD,16.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,juan_antonio_delgado_baeza_chile_05_marzo_1993,Juan Antonio Delgado Baeza,05/03/1993 (31),Extremo derecho,Extremo izquierdo,CD Everton,https://www.transfermarkt.es/juan-delgado/profil/spieler/184992,325 mil €,Chile,Derecho,AIM fútbol,02/07/2024,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
cristobal_alejandro_chadwick_bosco_chile_11_abril_2005,Cristóbal Alejandro,Chadwick Bosco,Chile,2005-04-11,19.0,Chile,Delantero,178 cm,70 kg,,Everton,2025,https://el.soccerway.com/players/cristobal-alejandro-chadwick-bosco/828590/,2025.0,Everton,PRD,0,0,0,0,0,1,0,0,0,0,2022,Everton,PRD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,cristobal_alejandro_chadwick_bosco_chile_11_abril_2005,Cristóbal Alejandro Chadwick Bosco,11/04/2005 (19),Delantero centro,Delantero centro,CD Everton,https://www.transfermarkt.es/cristobal-chadwick/profil/spieler/990880,Sin valor,Chile,Derecho,Andes SM,01/01/2025,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
alexis_rodrigo_ugarte_olivares_chile_22_marzo_2006,Alexis Rodrigo,Ugarte Olivares,Chile,2006-03-22,18.0,Chile,Centrocampista,,,,Everton,2025,https://el.soccerway.com/players/alexis-rodrigo-ugarte-olivares/951699/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Everton,PRD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
diego_alejandro_oyarzun_carrasco_chile_19_enero_1993,Diego Alejandro,Oyarzún Carrasco,Chile,1993-01-19,32.0,Chile,Defensa,185 cm,76 kg,Izquierdo,Everton,2025,https://el.soccerway.com/players/diego-alejandro-oyarzun-carrasco/248742/,2025.0,Everton,PRD,90,1,1,0,0,0,0,0,0,0,2024,Everton,PRD,2320.0,27.0,27.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,,,,,,,,,,,,,,diego_alejandro_oyarzun_carrasco_chile_19_enero_1993,Diego Alejandro Oyarzún Carrasco,19/01/1993 (32),Defensa central,Lateral izquierdo,CD Everton,https://www.transfermarkt.es/diego-oyarzun/profil/spieler/297041,400 mil €,Chile,Izquierdo,Sin agente,26/02/2021,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
matias_vicente_castro_espana_chile_11_febrero_2004,Matías Vicente,Castro España,Chile,2004-02-11,21.0,Chile,Centrocampista,,,,Everton,2025,https://el.soccerway.com/players/matias-castro/907749/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2023,Everton,PRD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,matias_vicente_castro_espana_chile_11_febrero_2004,Matías Vicente Castro España,11/02/2004 (21),Lateral derecho,Lateral derecho,CD Everton,https://www.transfermarkt.es/matias-castro/profil/spieler/1344675,Sin valor,Chile,Derecho,Desconocido,01/01/2025,-,,,,,,,,,,,,,,,,,,,,Predeterminado
felipe_andres_villagran_rivera_chile_17_marzo_1997,Felipe Andrés,Villagrán Rivera,Chile,1997-03-17,27.0,Chile,Centrocampista,178 cm,76 kg,Izquierdo,Everton,2025,https://el.soccerway.com/players/felipe-andres-villagran-rivera/452453/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Everton,PRD,631.0,19.0,7.0,12.0,5.0,21.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,felipe_andres_villagran_rivera_chile_17_marzo_1997,Felipe Andrés Villagrán Rivera,17/03/1997 (27),Mediocentro,Interior izquierdo,CD Everton,https://www.transfermarkt.es/felipe-villagran/profil/spieler/451859,650 mil €,Chile,Izquierdo,Mundo Futuro Chile,01/01/2024,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
juan_ignacio_ramirez_polero_uruguay_01_febrero_1997,Juan Ignacio,Ramírez Polero,Uruguay,1997-02-01,28.0,Uruguay,Delantero,180 cm,76 kg,Derecho,Everton,2025,https://el.soccerway.com/players/juan-ignacio-ramirez-polero/432975/,2025.0,Newell's Old Boys,LPA,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,juan_ignacio_ramirez_polero_uruguay_01_febrero_1997,Juan Ignacio Ramírez Polero,01/02/1997 (28),Delantero centro,Delantero centro,CD Everton,https://www.transfermarkt.es/ignacio-ramirez/profil/spieler/402079,"3,00 mill. €",Uruguay,Derecho,UruFutbol,23/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
joaquin_ignacio_moya_fuentes_chile_13_diciembre_1993,Joaquín Ignacio,Moya Fuentes,Chile,1993-12-13,31.0,Chile,Centrocampista,,,,Everton,2025,https://el.soccerway.com/players/joaquin-moya/341601/,2025.0,Everton,PRD,90,1,1,0,1,0,0,0,0,0,2024,Deportes Iquique,PRD,1061.0,23.0,11.0,12.0,8.0,17.0,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,joaquin_ignacio_moya_fuentes_chile_13_diciembre_1993,Joaquín Ignacio Moya Fuentes,13/12/1993 (31),Mediocentro,Mediocentro ofensivo,CD Everton,https://www.transfermarkt.es/joaquin-moya/profil/spieler/365030,350 mil €,Chile,Derecho,Desconocido,01/01/2025,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
cristian_martin_palacios_ferreira_uruguay_02_septiembre_1990,Cristian Martín,Palacios Ferreira,Uruguay,1990-09-02,34.0,Uruguay,Delantero,173 cm,68 kg,Derecho,Everton,2025,https://el.soccerway.com/players/cristian-palacios/95677/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Universidad de Chile,PRD,1641.0,25.0,21.0,4.0,16.0,5.0,11.0,3.0,0.0,0.0,,,,,,,,,,,,,,cristian_martin_palacios_ferreira_uruguay_02_septiembre_1990,Cristian Martín Palacios Ferreira,02/09/1990 (34),Delantero centro,Extremo derecho,CD Everton,https://www.transfermarkt.es/cristian-palacios/profil/spieler/127271,350 mil €,Uruguay,Derecho,Equipo TMA,01/01/2025,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
raimundo_andres_rebolledo_valenzuela_chile_14_mayo_1997,Raimundo Andrés,Rebolledo Valenzuela,Chile,1997-05-14,27.0,Chile,Defensa,172 cm,72 kg,,Everton,2025,https://el.soccerway.com/players/raimundo-rebolledo/404086/,2025.0,Everton,PRD,73,1,1,0,1,0,0,0,0,0,2024,Unión La Calera,PRD,1920.0,23.0,22.0,1.0,7.0,1.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,raimundo_andres_rebolledo_valenzuela_chile_14_mayo_1997,Raimundo Andrés Rebolledo Valenzuela,14/05/1997 (27),Lateral derecho,Lateral izquierdo,CD Everton,https://www.transfermarkt.es/raimundo-rebolledo/profil/spieler/376781,300 mil €,Chile,Derecho,Familiar,04/02/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
ariel_ignacio_guzman_miranda_chile_31_enero_2003,Ariel Ignacio,Guzmán Miranda,Chile,2003-01-31,22.0,Chile,Defensa,183 cm,75 kg,Derecho,Everton,2025,https://el.soccerway.com/players/ariel-ignacio-guzman-miranda/935540/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2023,Deportes Santa Cruz,PRB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predeterminado
hugo_alejandro_magallanes_silveira_uruguay_26_agosto_1997,Hugo Alejandro,Magallanes Silveira,Uruguay,1997-08-26,27.0,Uruguay,Defensa,190 cm,97 kg,Derecho,Everton,2025,https://el.soccerway.com/players/hugo-alejandro-magallanes-silveira/373321/,2025.0,Everton,PRD,90,1,1,0,0,0,0,1,0,0,2024,Racing,PRD,2969.0,33.0,33.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,,,,,,,,,,,,,,hugo_alejandro_magallanes_silveira_uruguay_26_agosto_1997,Hugo Alejandro Magallanes Silveira,26/08/1997 (27),Defensa central,Defensa central,CD Everton,https://www.transfermarkt.es/hugo-magallanes/profil/spieler/340102,750 mil €,Uruguay,Derecho,Scoutfutbol,16/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
jose_ignacio_gonzalez_catalan_chile_02_diciembre_1989,José Ignacio,González Catalán,Chile,1989-12-02,35.0,Chile,Portero,184 cm,84 kg,Derecho,Everton,2025,https://el.soccerway.com/players/jose-ignacio-gonzalez-catalan/111752/,2025.0,Everton,PRD,90,1,1,0,0,0,0,1,0,0,2024,Everton,PRD,2532.0,29.0,29.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,jose_ignacio_gonzalez_catalan_chile_02_diciembre_1989,José Ignacio González Catalán,02/12/1989 (35),Portero,Portero,CD Everton,https://www.transfermarkt.es/ignacio-gonzalez/profil/spieler/53001,250 mil €,Chile,Derecho,Desconocido,01/01/2024,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
vicente_alonso_vega_arancibia_chile_06_mayo_2004,Vicente Alonso,Vega Arancibia,Chile,2004-05-06,20.0,Chile,Defensa,,,,Everton,2025,https://el.soccerway.com/players/vicente-vega/839874/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Everton,PRD,393.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,vicente_alonso_vega_arancibia_chile_06_mayo_2004,Vicente Alonso Vega Arancibia,06/05/2004 (20),Defensa central,Lateral derecho,CD Everton,https://www.transfermarkt.es/vicente-vega/profil/spieler/1018298,300 mil €,Chile,Derecho,Desconocido,01/01/2023,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
emiliano_maximo_ramos_aviles_chile_08_marzo_2005,Emiliano Máximo,Ramos Avilés,Chile,2005-03-08,19.0,Chile,Delantero,179 cm,70 kg,Izquierdo,Everton,2025,https://el.soccerway.com/players/emiliano-maximo-ramos-aviles/828591/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Everton,PRD,531.0,17.0,5.0,12.0,5.0,15.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,emiliano_maximo_ramos_aviles_chile_08_marzo_2005,Emiliano Máximo Ramos Avilés,08/03/2005 (19),Extremo izquierdo,Interior izquierdo,CD Everton,https://www.transfermarkt.es/emiliano-ramos/profil/spieler/1005970,150 mil €,Chile,Izquierdo,Andes SM,01/01/2024,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
claudio_ivan_gonzalez_landeros_chile_26_abril_1990,Claudio Iván,González Landeros,Chile,1990-04-26,34.0,Chile,Portero,176 cm,72 kg,,Everton,2025,https://el.soccerway.com/players/claudio-ivan-gonzalez-landeros/229895/,2025.0,Everton,PRD,0,0,0,0,0,1,0,0,0,0,2024,Everton,PRD,164.0,2.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,claudio_ivan_gonzalez_landeros_chile_26_abril_1990,Claudio Iván González Landeros,26/04/1990 (34),Portero,Portero,CD Everton,https://www.transfermarkt.es/claudio-gonzalez/profil/spieler/534297,50 mil €,Chile,Derecho,Desconocido,01/01/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
joan_manuel_cruz_castro_chile_04_abril_2003,Joan Manuel,Cruz Castro,Chile,2003-04-04,21.0,Chile,Centrocampista,174 cm,71 kg,,Everton,2025,https://el.soccerway.com/players/joan-cruz/640087/,2025.0,Everton,PRD,0,0,0,0,0,0,0,0,0,0,2024,Everton,PRD,364.0,11.0,3.0,8.0,3.0,11.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,joan_manuel_cruz_castro_chile_04_abril_2003,Joan Manuel Cruz Castro,04/04/2003 (21),Mediocentro ofensivo,Extremo izquierdo,CD Everton,https://www.transfermarkt.es/joan-cruz/profil/spieler/718211,400 mil €,Chile,Izquierdo,AIM fútbol,27/07/2023,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
alvaro_alfredo_alejandro_madrid_gaete_chile_05_abril_1995,Álvaro Alfredo Alejandro,Madrid Gaete,Chile,1995-04-05,29.0,Chile,Centrocampista,179 cm,79 kg,,Everton,2025,https://el.soccerway.com/players/alvaro-madrid/248698/,2025.0,Everton,PRD,90,1,1,0,0,0,0,0,0,0,2024,Everton,PRD,2519.0,29.0,29.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,,,,,,,,,,,,,,alvaro_alfredo_alejandro_madrid_gaete_chile_05_abril_1995,Álvaro Alfredo Alejandro Madrid Gaete,05/04/1995 (29),Mediocentro,Pivote,CD Everton,https://www.transfermarkt.es/alvaro-madrid/profil/spieler/271880,750 mil €,Chile,Derecho,Mundo Futuro Chile,01/07/2014,31/12/2025,,,,,,,,,,,,,,,,,,,,Predeterminado
diego_ignacio_garcia_medina_chile_19_diciembre_1996,Diego Ignacio,García Medina,Chile,1996-12-19,28.0,Chile,Centrocampista,,,,Everton,2025,https://el.soccerway.com/players/diego-garcia/338517/,2025.0,Everton,PRD,2,1,0,1,0,1,0,0,0,0,2024,Copiapó,PRD,2474.0,28.0,27.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,,,,,,,,,,,,,,diego_ignacio_garcia_medina_chile_19_diciembre_1996,Diego Ignacio García Medina,19/12/1996 (28),Defensa central,Lateral izquierdo,CD Everton,https://www.transfermarkt.es/diego-garcia/profil/spieler/414170,300 mil €,Chile,Izquierdo,LBD,01/01/2025,31/12/2026,,,,,,,,,,,,,,,,,,,,Predeterminado
