soccerway_pk,Nombre,Apellidos,Nacionalidad_x,Fecha de nacimiento,Edad_x,País de nacimiento,Posición,Altura,Peso,Pie_x,Equipo_x,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,tmkt_pk,Nombre Jugador,Fecha Nacimiento,Posicion,Posicion Secundaria,Equipo_y,Link Jugador,Valor de Mercado,Nacionalidad_y,Pie_y,Agente,Fichado,Contrato Hasta,besoccer_pk,Nombre completo,Nacionalidad,Edad_y,ELO,birth_date,Salto,Estirada,Paradas,Saques,Colocación,Reflejos,Ritmo,Tiro,Pase,Regate,Defensa,Fisico,Valoracion Scouting
alfred_jeafran_canales_cespedes_chile_27_abril_2000,Alfred Jeafran,Canales Céspedes,Chile,2000-04-27,24.0,Chile,Centrocampista,189 cm,84 kg,,Universidad Católica,2025,https://el.soccerway.com/players/alfred-canales/649388/,2025.0,Universidad Católica,PRD,90,1,1,0,0,0,0,0,0,0,2024,Universidad Católica,PRD,917.0,21.0,8.0,13.0,5.0,16.0,1.0,6.0,1.0,0.0,alfred_jeafran_canales_cespedes_chile_27_abril_2000,Alfred Jeafran Canales Céspedes,27/04/2000 (24),Pivote,Mediocentro,CD Universidad Católica,https://www.transfermarkt.es/alfred-canales/profil/spieler/740261,500 mil €,Chile,Desconocido,P11,01/01/2024,31/12/2026,alfred_jeafran_canales_cespedes_chile_27_abril_2000,Alfred Jeafran Canales Céspedes,Chile,24.0,56.0,27 abril 2000,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
cristian_alejandro_cuevas_jara_chile_02_abril_1995,Cristián Alejandro,Cuevas Jara,Chile,1995-04-02,29.0,Chile,Defensa,172 cm,66 kg,Izquierdo,Universidad Católica,2025,https://el.soccerway.com/players/cristian-alejandro-cuevas-jara/181479/,2025.0,Universidad Católica,PRD,90,1,1,0,0,0,0,1,0,0,2024,Universidad Católica,PRD,1680.0,27.0,19.0,8.0,14.0,8.0,1.0,9.0,0.0,0.0,cristian_alejandro_cuevas_jara_chile_02_abril_1995,Cristian Alejandro Cuevas Jara,02/04/1995 (29),Extremo izquierdo,Lateral izquierdo,CD Universidad Católica,https://www.transfermarkt.es/cristian-cuevas/profil/spieler/186863,800 mil €,Chile,Izquierdo,Vibra Futbol,01/02/2022,31/12/2026,cristian_alejandro_cuevas_jara_chile_02_abril_1995,Cristian Alejandro Cuevas Jara,Chile,29.0,63.0,02 abril 1995,83,54,64,75,54,69,,,,,,,
gary_alexis_medel_soto_chile_03_agosto_1987,Gary Alexis,Medel Soto,Chile,1987-08-03,37.0,Chile,Centrocampista,171 cm,65 kg,Derecho,Universidad Católica,2025,https://el.soccerway.com/players/gary-alexis-medel/21790/,2025.0,Universidad Católica,PRD,52,1,1,0,1,0,0,0,0,0,2024,Boca Juniors,LPA,562.0,9.0,6.0,3.0,3.0,7.0,0.0,5.0,0.0,0.0,gary_alexis_medel_soto_chile_03_agosto_1987,Gary Alexis Medel Soto,03/08/1987 (37),Defensa central,Pivote,CD Universidad Católica,https://www.transfermarkt.es/gary-medel/profil/spieler/60889,200 mil €,Chile,Derecho,Vibra Futbol,09/01/2025,31/12/2025,gary_alexis_medel_soto_chile_03_agosto_1987,Gary Alexis Medel Soto,Chile,37.0,68.0,03 agosto 1987,57,52,58,65,62,75,,,,,,,
erwin_branco_ampuero_vera_chile_19_julio_1993,Erwin Branco,Ampuero Vera,Chile,1993-07-19,31.0,Chile,Defensa,180 cm,80 kg,,Universidad Católica,2025,https://el.soccerway.com/players/branco-ampuero/149912/,2025.0,Universidad Católica,PRD,38,1,0,1,0,1,0,0,0,0,2024,Universidad Católica,PRD,2393.0,27.0,27.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,erwin_branco_ampuero_vera_chile_19_julio_1993,Erwin Branco Ampuero Vera,19/07/1993 (31),Defensa central,Lateral derecho,CD Universidad Católica,https://www.transfermarkt.es/branco-ampuero/profil/spieler/185665,600 mil €,Chile,Derecho,Vibra Futbol,02/03/2021,31/12/2025,erwin_branco_ampuero_vera_chile_19_julio_1993,Erwin Branco Ampuero Vera,Chile,31.0,68.0,19 julio 1993,49,31,49,45,49,69,,,,,,,
carlos_agustin_farias_argentina_25_diciembre_1987,Carlos Agustín,Farías,Argentina,1987-12-25,37.0,Argentina,Centrocampista,178 cm,75 kg,Derecho,Universidad Católica,2025,https://el.soccerway.com/players/agustin-farias/51562/,2025.0,Universidad Católica,PRD,0,0,0,0,0,0,0,0,0,0,2024,Universidad Católica,PRD,1539.0,20.0,20.0,0.0,12.0,1.0,0.0,11.0,1.0,0.0,carlos_agustin_farias_argentina_25_diciembre_1987,Carlos Agustín Farías,25/12/1987 (37),Pivote,Mediocentro,CD Universidad Católica,https://www.transfermarkt.es/agustin-farias/profil/spieler/267894,175 mil €,Argentina,Derecho,Andes SM,01/01/2024,31/12/2025,carlos_agustin_farias_argentina_25_diciembre_1987,Carlos Agustín Farías,Argentina,37.0,62.0,25 diciembre 1987,56,61,64,62,52,69,,,,,,,
eduard_alexander_bello_gil_venezuela_20_agosto_1995,Eduard Alexander,Bello Gil,Venezuela,1995-08-20,29.0,Venezuela,Delantero,176 cm,70 kg,Derecho,Universidad Católica,2025,https://el.soccerway.com/players/eduard-alexander-bello-gil/308357/,2025.0,Universidad Católica,PRD,71,1,1,0,1,0,0,0,0,0,2024,Barcelona,PRA,933.0,15.0,10.0,5.0,6.0,5.0,2.0,2.0,0.0,0.0,eduard_alexander_bello_gil_venezuela_20_agosto_1995,Eduard Alexander Bello Gil,20/08/1995 (29),Extremo derecho,Extremo izquierdo,CD Universidad Católica,https://www.transfermarkt.es/eduard-bello/profil/spieler/309505,"1,20 mill. €",Venezuela,Derecho,Vibra Futbol,09/01/2025,31/12/2025,eduard_alexander_bello_gil_venezuela_20_agosto_1995,Eduard Alexander Bello Gil,Venezuela,29.0,67.0,20 agosto 1995,85,63,68,81,42,69,,,,,,,
daniel_enrique_gonzalez_orellana_chile_20_febrero_2002,Daniel Enrique,Gónzalez Orellana,Chile,2002-02-20,22.0,Chile,Defensa,184 cm,80 kg,,Universidad Católica,2025,https://el.soccerway.com/players/daniel-gonzalez/576920/,2025.0,Universidad Católica,PRD,90,1,1,0,0,0,0,0,0,0,2024,Universidad Católica,PRD,2276.0,26.0,26.0,0.0,4.0,2.0,1.0,4.0,0.0,0.0,daniel_enrique_gonzalez_orellana_chile_20_febrero_2002,Daniel Enrique González Orellana,20/02/2002 (22),Defensa central,Pivote,CD Universidad Católica,https://www.transfermarkt.es/daniel-gonzalez/profil/spieler/662737,"1,00 mill. €",Chile,Derecho,Vibra Futbol,30/05/2022,31/12/2025,daniel_enrique_gonzalez_orellana_chile_20_febrero_2002,Daniel Enrique González Orellana,Chile,22.0,63.0,20 febrero 2002,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
fernando_ruben_zuqui_argentina_27_noviembre_1991,Fernando Rubén,Zuqui,Argentina,1991-11-27,33.0,Argentina,Centrocampista,170 cm,65 kg,Derecho,Universidad Católica,2025,https://el.soccerway.com/players/fernando-zuqui/248940/,2025.0,Universidad Católica,PRD,0,0,0,0,0,0,0,0,0,0,2024,Universidad Católica,PRD,1190.0,14.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,fernando_ruben_zuqui_argentina_27_noviembre_1991,Fernando Rubén Zuqui,27/11/1991 (33),Mediocentro,Interior derecho,CD Universidad Católica,https://www.transfermarkt.es/fernando-zuqui/profil/spieler/248763,800 mil €,Argentina,Derecho,Desconocido,17/07/2024,30/06/2026,fernando_ruben_zuqui_argentina_27_noviembre_1991,Fernando Rubén Zuqui,Argentina,33.0,72.0,27 noviembre 1991,73,65,74,75,60,73,,,,,,,
dylan_alejandro_escobar_alvarez_chile_02_diciembre_2000,Dylan Alejandro,Escobar Álvarez,Chile,2000-12-02,24.0,Chile,Centrocampista,183 cm,78 kg,,Universidad Católica,2025,https://el.soccerway.com/players/dylan-alejandro-escobar-alvarez/614480/,2025.0,Universidad Católica,PRD,0,1,0,1,0,1,0,0,0,0,2024,Coquimbo Unido,PRD,2316.0,28.0,25.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,dylan_alejandro_escobar_alvarez_chile_02_diciembre_2000,Dylan Alejandro Escobar Álvarez,02/12/2000 (24),Lateral derecho,Mediocentro,CD Universidad Católica,https://www.transfermarkt.es/dylan-escobar/profil/spieler/844341,750 mil €,Chile,Derecho,Mundo Futuro Chile,01/01/2025,31/12/2025,dylan_alejandro_escobar_alvarez_chile_02_diciembre_2000,Dylan Alejandro Escobar Álvarez,Chile,24.0,67.0,02 diciembre 2000,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
diego_martin_valencia_morello_chile_14_enero_2000,Diego Martín,Valencia Morello,Chile,2000-01-14,25.0,Chile,Delantero,184 cm,75 kg,Derecho,Universidad Católica,2025,https://el.soccerway.com/players/diego-valencia/475884/,2025.0,Universidad Católica,PRD,44,1,0,1,0,1,0,0,0,0,2024/2025,Salernitana,SEB,252.0,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,diego_martin_valencia_morello_chile_14_enero_2000,Diego Martín Valencia Morello,14/01/2000 (25),Delantero centro,Extremo derecho,CD Universidad Católica,https://www.transfermarkt.es/diego-valencia/profil/spieler/491648,900 mil €,Chile,Derecho,Vibra Futbol,12/02/2025,31/12/2026,diego_martin_valencia_morello_chile_14_enero_2000,Diego Martín Valencia Morello,Chile,25.0,61.0,14 enero 2000,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
diego_corral_contreras_chile_09_marzo_2005,Diego,Corral Contreras,Chile,2005-03-09,19.0,Chile,Centrocampista,173 cm,67 kg,,Universidad Católica,2025,https://el.soccerway.com/players/diego-corral/895224/,2025.0,Universidad Católica,PRD,19,1,0,1,0,1,0,0,0,0,2024,Universidad Católica,PRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
francisco_andres_arancibia_silva_chile_12_noviembre_1996,Francisco Andrés,Arancibia Silva,Chile,1996-11-12,28.0,Chile,Delantero,169 cm,65 kg,Izquierdo,Universidad Católica,2025,https://el.soccerway.com/players/francis--arancibia/326282/,2025.0,Universidad Católica,PRD,19,1,0,1,0,1,0,0,0,0,2024,Universidad Católica,PRD,277.0,13.0,2.0,11.0,2.0,12.0,0.0,1.0,0.0,0.0,francisco_andres_arancibia_silva_chile_12_noviembre_1996,Francisco Andrés Arancibia Silva,12/11/1996 (28),Extremo derecho,Extremo izquierdo,CD Universidad Católica,https://www.transfermarkt.es/francisco-arancibia/profil/spieler/324046,300 mil €,Chile,Izquierdo,Global Agents,26/07/2024,31/12/2025,francisco_andres_arancibia_silva_chile_12_noviembre_1996,Francisco Andrés Arancibia Silva,Chile,28.0,48.0,12 noviembre 1996,90,49,65,79,42,56,,,,,,,
axel_milovan_cerda_ponce_chile_13_abril_2006,Axel Milovan,Cerda Ponce,Chile,2006-04-13,18.0,Chile,Delantero,180 cm,77 kg,,Universidad Católica,2025,https://el.soccerway.com/players/axel-cerda/894163/,2025.0,Universidad Católica,PRD,0,0,0,0,0,0,0,0,0,0,2024,Universidad Católica,PRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomas_pablo_asta-buruaga_montoya_chile_11_octubre_1996,Tomás Pablo,Asta-Buruaga Montoya,Chile,1996-10-11,28.0,Chile,Defensa,187 cm,80 kg,Derecho,Universidad Católica,2025,https://el.soccerway.com/players/tomas-astaburuaga/255043/,2025.0,Universidad Católica,PRD,90,1,1,0,0,0,0,0,0,0,2024,Everton,PRD,2000.0,27.0,22.0,5.0,2.0,6.0,3.0,4.0,0.0,0.0,tomas_pablo_asta-buruaga_montoya_chile_11_octubre_1996,Tomás Pablo Asta-Buruaga Montoya,11/10/1996 (28),Defensa central,Lateral derecho,CD Universidad Católica,https://www.transfermarkt.es/tomas-asta-buruaga/profil/spieler/404118,450 mil €,Chile,Derecho,TRDS,01/01/2022,31/12/2025,tomas_pablo_asta-buruaga_montoya_chile_11_octubre_1996,Tomás Pablo Asta-Buruaga Montoya,Chile,28.0,65.0,11 octubre 1996,60,42,45,55,48,69,,,,,,,
ignacio_andres_perez_gutierrez_chile_06_junio_2006,Ignacio Andrés,Pérez Gutiérrez,Chile,2006-06-06,18.0,Chile,Defensa,182 cm,72 kg,,Universidad Católica,2025,https://el.soccerway.com/players/ignacio-perez/900050/,2025.0,Universidad Católica,PRD,0,0,0,0,0,0,0,0,0,0,2024,Universidad Católica,PRD,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eugenio_esteban_mena_reveco_chile_18_julio_1988,Eugenio Esteban,Mena Reveco,Chile,1988-07-18,36.0,Chile,Defensa,173 cm,68 kg,Izquierdo,Universidad Católica,2025,https://el.soccerway.com/players/eugenio-esteban-mena-reveco/111938/,2025.0,Universidad Católica,PRD,0,0,0,0,0,0,0,0,0,0,2024,Universidad Católica,PRD,2211.0,28.0,26.0,2.0,9.0,2.0,0.0,5.0,0.0,1.0,eugenio_esteban_mena_reveco_chile_18_julio_1988,Eugenio Esteban Mena Reveco,18/07/1988 (36),Lateral izquierdo,Interior izquierdo,CD Universidad Católica,https://www.transfermarkt.es/eugenio-mena/profil/spieler/113999,250 mil €,Chile,Izquierdo,Vibra Futbol,01/01/2023,31/12/2026,eugenio_esteban_mena_reveco_chile_18_julio_1988,Eugenio Esteban Mena Reveco,Chile,36.0,67.0,18 julio 1988,76,54,70,74,59,73,,,,,,,
thomas_clemente_philippe_gillier_correa_chile_28_mayo_2004,Thomas Clemente Philippe,Gillier Correa,Chile,2004-05-28,20.0,Chile,Portero,186 cm,78 kg,Derecho,Universidad Católica,2025,https://el.soccerway.com/players/thomas-clemente-philippe-gillier-correa/698749/,2025.0,Universidad Católica,PRD,0,0,0,0,0,0,0,0,0,0,2024,Universidad Católica,PRD,1800.0,20.0,20.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,thomas_clemente_philippe_gillier_correa_chile_28_mayo_2004,Thomas Clemente Philippe Gillier Correa,28/05/2004 (20),Portero,Portero,CD Universidad Católica,https://www.transfermarkt.es/thomas-gillier/profil/spieler/886152,"1,00 mill. €",Chile,Derecho,Rc Sport Management,01/07/2023,31/12/2025,thomas_clemente_philippe_gillier_correa_chile_28_mayo_2004,Thomas Clemente Philippe Gillier Correa,Chile,20.0,55.0,28 mayo 2004,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
gabriel_ignacio_fuentes_lagos_chile_04_mayo_2003,Gabriel Ignacio,Fuentes Lagos,Chile,2003-05-04,21.0,Chile,Portero,188 cm,88 kg,,Palestino,2025,https://el.soccerway.com/players/gabriel-ignacio-fuentes-lagos/651286/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Palestino,PRD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,gabriel_ignacio_fuentes_lagos_chile_04_mayo_2003,Gabriel Ignacio Fuentes Lagos,Chile,21.0,25.0,04 mayo 2003,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
martin_ignacio_araya_vera_chile_27_septiembre_2005,Martín Ignacio,Araya Vera,Chile,2005-09-27,19.0,Chile,Delantero,181 cm,68 kg,,Palestino,2025,https://el.soccerway.com/players/martin-araya/890016/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Copiapó,PRD,356.0,10.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,martin_ignacio_araya_vera_chile_27_septiembre_2005,Martín Ignacio Araya Vera,27/09/2005 (19),Extremo izquierdo,Extremo derecho,CD Palestino,https://www.transfermarkt.es/martin-araya/profil/spieler/1101448,200 mil €,Chile,Izquierdo,Andes SM,01/01/2024,-,martin_ignacio_araya_vera_chile_27_septiembre_2005,Martín Ignacio Araya Vera,Chile,19.0,32.0,27 septiembre 2005,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
jose_carlos_bizama_venegas_chile_25_junio_1994,José Carlos,Bizama Venegas,Chile,1994-06-25,30.0,Chile,Defensa,181 cm,77 kg,,Palestino,2025,https://el.soccerway.com/players/jose-bizama-venegas/343447/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Palestino,PRD,426.0,8.0,5.0,3.0,2.0,13.0,0.0,4.0,0.0,0.0,jose_carlos_bizama_venegas_chile_25_junio_1994,José Carlos Bizama Venegas,25/06/1994 (30),Defensa central,Lateral derecho,CD Palestino,https://www.transfermarkt.es/jose-bizama/profil/spieler/386478,350 mil €,Chile,Derecho,UNOSPORTS,10/01/2022,31/12/2025,jose_carlos_bizama_venegas_chile_25_junio_1994,Jose Carlos Bizama Venegas,Chile,30.0,54.0,25 junio 1994,78,46,58,66,64,66,,,,,,,
facundo_ismael_castro_souto_uruguay_22_enero_1995,Facundo Ismael,Castro Souto,Uruguay,1995-01-22,30.0,Uruguay,Delantero,176 cm,67 kg,Derecho,Palestino,2025,https://el.soccerway.com/players/facundo-ismael-castro-souto/334621/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Ceará,CE1,378.0,6.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,facundo_ismael_castro_souto_uruguay_22_enero_1995,Facundo Ismael Castro Souto,22/01/1995 (30),Extremo derecho,Mediapunta,CD Palestino,https://www.transfermarkt.es/facundo-castro/profil/spieler/318843,400 mil €,Uruguay,Derecho,Familiar,01/01/2025,31/12/2025,facundo_ismael_castro_souto_uruguay_22_enero_1995,Facundo Ismael Castro Souto,Uruguay,30.0,55.0,22 enero 1995,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
jonathan_oscar_benitez_argentina_04_septiembre_1991,Jonathan Óscar,Benítez,Argentina,1991-09-04,33.0,Argentina,Delantero,176 cm,80 kg,,Palestino,2025,https://el.soccerway.com/players/jonathan-benitez/193765/,2025.0,Palestino,PRD,14,1,0,1,0,1,0,0,0,0,2024,Palestino,PRD,1455.0,25.0,16.0,9.0,16.0,9.0,0.0,9.0,0.0,0.0,jonathan_oscar_benitez_argentina_04_septiembre_1991,Jonathan Óscar Benítez,04/09/1991 (33),Extremo izquierdo,Extremo derecho,CD Palestino,https://www.transfermarkt.es/jonathan-benitez/profil/spieler/309796,375 mil €,Argentina,Izquierdo,Mundo Futuro Chile,01/01/2020,31/12/2026,jonathan_oscar_benitez_argentina_04_septiembre_1991,Jonathan Oscar Benítez,Argentina,33.0,65.0,04 septiembre 1991,81,53,60,76,39,72,,,,,,,
sebastian_rodrigo_salas_aranguiz_chile_26_abril_2001,Sebastián Rodrigo,Salas Aranguiz,Chile,2001-04-26,23.0,Chile,Portero,,,,Palestino,2025,https://el.soccerway.com/players/sebastian-salas/686910/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Barnechea,PRB,224.0,3.0,2.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,sebastian_rodrigo_salas_aranguiz_chile_26_abril_2001,Sebastián Rodrigo Salas Aránguiz,26/04/2001 (23),Portero,Portero,CD Palestino,https://www.transfermarkt.es/sebastian-salas/profil/spieler/844720,100 mil €,Chile,Derecho,Desconocido,01/01/2025,31/12/2025,,,,,,,,,,,,,,,,,,,
alan_tomas_riquelme_ormazabal_chile_07_diciembre_2003,Alan Tomás,Riquelme Ormazabal,Chile,2003-12-07,21.0,Chile,Defensa,177 cm,69 kg,,Palestino,2025,https://el.soccerway.com/players/alan-riquelme/862420/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Deportes Limache,PRB,204.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,alan_tomas_riquelme_ormazabal_chile_07_diciembre_2003,Alan Tomas Riquelme Ormazábal,07/12/2003 (21),Lateral izquierdo,Defensa central,CD Palestino,https://www.transfermarkt.es/alan-riquelme/profil/spieler/1053211,150 mil €,Chile,Izquierdo,Talento Deportivo,01/01/2024,-,alan_tomas_riquelme_ormazabal_chile_07_diciembre_2003,Alan Tomás Riquelme Ormazabal,Chile,21.0,32.0,07 diciembre 2003,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
nicolas_alonso_meza_munoz_chile_12_abril_2002,Nicolás Alonso,Meza Muñoz,Chile,2002-04-12,22.0,Chile,Centrocampista,172 cm,66 kg,,Palestino,2025,https://el.soccerway.com/players/nicolas-alonso-meza-munoz/667496/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Palestino,PRD,66.0,5.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,nicolas_alonso_meza_munoz_chile_12_abril_2002,Nicolás Alonso Meza Muñoz,12/04/2002 (22),Mediocentro,Pivote,CD Palestino,https://www.transfermarkt.es/nicolas-meza/profil/spieler/837133,200 mil €,Chile,Derecho,Mundo Futuro Chile,01/07/2021,31/12/2026,nicolas_alonso_meza_munoz_chile_12_abril_2002,Nicolás Alonso Meza Muñoz,Chile,22.0,39.0,12 abril 2002,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
jason_matias_leon_alvear_chile_11_mayo_2000,Jason Matías,León Alvear,Chile,2000-05-11,24.0,Chile,Centrocampista,,,,Palestino,2025,https://el.soccerway.com/players/jason-leon/650016/,2025.0,Palestino,PRD,90,1,1,0,0,0,0,0,0,0,2024,Santiago Wanderers,PRB,2248.0,28.0,27.0,1.0,13.0,1.0,1.0,7.0,0.0,0.0,jason_matias_leon_alvear_chile_11_mayo_2000,Jason Matías León Alvear,11/05/2000 (24),Lateral izquierdo,Mediocentro,CD Palestino,https://www.transfermarkt.es/jason-leon/profil/spieler/740263,325 mil €,Chile,Izquierdo,Desconocido,01/01/2025,31/12/2027,jason_matias_leon_alvear_chile_11_mayo_2000,Jason Matías León Alvear,Chile,24.0,58.0,11 mayo 2000,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
bryan_paul_carrasco_santos_chile_31_enero_1991,Bryan Paul,Carrasco Santos,Chile,1991-01-31,34.0,Chile,Delantero,171 cm,74 kg,Derecho,Palestino,2025,https://el.soccerway.com/players/bryan-paul-carrasco-santos/96445/,2025.0,Palestino,PRD,90,1,1,0,1,0,1,0,0,0,2024,Palestino,PRD,1791.0,25.0,23.0,2.0,18.0,3.0,9.0,4.0,0.0,0.0,bryan_paul_carrasco_santos_chile_31_enero_1991,Bryan Paul Carrasco Santos,31/01/1991 (34),Extremo derecho,Interior derecho,CD Palestino,https://www.transfermarkt.es/bryan-carrasco/profil/spieler/128474,400 mil €,Chile,Derecho,Mundo Futuro Chile,23/01/2020,31/12/2025,bryan_paul_carrasco_santos_chile_31_enero_1991,Bryan Paul Carrasco Santos,Chile,34.0,72.0,31 enero 1991,89,62,62,77,45,66,,,,,,,
julian_rodrigo_fernandez_argentina_22_marzo_1995,Julián Rodrigo,Fernández,Argentina,1995-03-22,29.0,Argentina,Centrocampista,180 cm,78 kg,Derecho,Palestino,2025,https://el.soccerway.com/players/julian-fernandez/299192/,2025.0,Palestino,PRD,90,1,1,0,0,0,0,0,0,0,2024,Sport Recife,SEB,679.0,12.0,7.0,5.0,2.0,7.0,2.0,3.0,0.0,0.0,julian_rodrigo_fernandez_argentina_22_marzo_1995,Julián Rodrigo Fernández,22/03/1995 (29),Pivote,Mediocentro,CD Palestino,https://www.transfermarkt.es/julian-fernandez/profil/spieler/275319,400 mil €,Argentina,Derecho,Desconocido,03/01/2025,31/12/2026,julian_rodrigo_fernandez_argentina_22_marzo_1995,Julián Rodrigo Fernández,Argentina,29.0,66.0,22 marzo 1995,75,49,53,65,63,69,,,,,,,
ian_alex_garguez_gomez_chile_03_febrero_2005,Ian Álex,Garguez Gómez,Chile,2005-02-03,20.0,Chile,Defensa,181 cm,74 kg,Derecho,Palestino,2025,https://el.soccerway.com/players/ian-alex-gargues-gomez/951762/,2025.0,Palestino,PRD,0,0,0,0,0,0,0,0,0,0,2024,Palestino,PRD,714.0,9.0,8.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,ian_alex_garguez_gomez_chile_03_febrero_2005,Ian Álex Garguez Gómez,03/02/2005 (20),Lateral derecho,Defensa central,CD Palestino,https://www.transfermarkt.es/ian-garguez/profil/spieler/1199053,450 mil €,Chile,Derecho,Vibra Futbol,01/07/2024,31/12/2027,ian_alex_garguez_gomez_chile_03_febrero_2005,Ian Alex Garguez Gómez,Chile,20.0,47.0,03 febrero 2005,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
francisco_tomas_montes_romero_chile_09_mayo_2004,Francisco Tomás,Montes Romero,Chile,2004-05-09,20.0,Chile,Centrocampista,,,,Palestino,2025,https://el.soccerway.com/players/francisco-tomas-montes-romero/951763/,2025.0,Palestino,PRD,14,1,0,1,0,1,0,0,0,0,2024,Palestino,PRD,90.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,francisco_tomas_montes_romero_chile_09_mayo_2004,Francisco Tomás Montes Romero,09/05/2004 (20),Pivote,Mediocentro,CD Palestino,https://www.transfermarkt.es/francisco-montes/profil/spieler/1259888,100 mil €,Chile,Derecho,Desconocido,01/01/2024,-,francisco_tomas_montes_romero_chile_09_mayo_2004,Francisco Tomás Montes Romero,Chile,20.0,34.0,09 mayo 2004,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
mateo_federico_martin_granados_argentina_10_febrero_2005,Mateo Federico,Martin Granados,Argentina,2005-02-10,20.0,Argentina,Centrocampista,,,,Palestino,2025,https://el.soccerway.com/players/mateo-martin/1021005/,2025.0,Palestino,PRD,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vicente_ariel_espinoza_hevia_chile_14_noviembre_2003,Vicente Ariel,Espinoza Hevia,Chile,2003-11-14,21.0,Chile,Defensa,175 cm,78 kg,Izquierdo,Palestino,2025,https://el.soccerway.com/players/vicente-ariel-espinoza-hevia/896614/,2025.0,Palestino,PRD,0,1,0,1,0,1,0,0,0,0,2024,Palestino,PRD,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,vicente_ariel_espinoza_hevia_chile_14_noviembre_2003,Vicente Ariel Espinoza Hevia,14/11/2003 (21),Lateral izquierdo,Defensa central,CD Palestino,https://www.transfermarkt.es/vicente-espinoza/profil/spieler/1131928,75 mil €,Chile,Izquierdo,Mundo Futuro Chile,01/01/2024,-,vicente_ariel_espinoza_hevia_chile_14_noviembre_2003,Vicente Ariel Espinoza Hevia,Chile,21.0,25.0,14 noviembre 2003,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,,,,,,,
